date,value,change
2022-11-11,1196.35,-50.30000000000018
2022-11-18,1187.52,-8.829999999999927
2022-11-25,1215.72,28.200000000000045
2022-12-02,1186.52,-29.200000000000045
2022-12-09,1188.01,1.490000000000009
2022-12-16,1200.25,12.240000000000009
2022-12-23,1221.67,21.420000000000073
2022-12-30,1246.71,25.039999999999964
2023-01-06,1203.21,-43.5
2023-01-13,1260.24,57.02999999999997
2023-01-20,1277.73,17.49000000000001
2023-01-27,1256.18,-21.549999999999955
2023-02-03,1292.55,36.36999999999989
2023-02-10,1302.32,9.769999999999982
2023-02-17,1282.75,-19.569999999999936
2023-02-24,1309.24,26.49000000000001
2023-03-03,1382.85,73.6099999999999
2023-03-10,1307.1,-75.75
2023-03-17,1233.33,-73.76999999999998
2023-03-24,1205.0,-28.329999999999927
2023-03-31,1243.0,38.0
2023-04-07,1225.04,-17.960000000000036
2023-04-14,1147.52,-77.51999999999998
2023-04-21,1110.41,-37.1099999999999
2023-04-28,1097.39,-13.019999999999982
2023-05-05,1046.29,-51.100000000000136
2023-05-12,957.56,-88.73000000000002
2023-05-19,1126.24,168.68000000000006
2023-05-26,1104.57,-21.670000000000073
2023-06-02,1027.8,-76.76999999999998
2023-06-09,916.64,-111.15999999999997
2023-06-16,893.07,-23.569999999999936
2023-06-23,911.28,18.209999999999923
2023-06-30,882.76,-28.519999999999982
2023-07-07,948.38,65.62
2023-07-14,953.83,5.4500000000000455
2023-07-21,876.9,-76.93000000000006
2023-07-28,859.58,-17.319999999999936
2023-08-04,874.98,15.399999999999977
2023-08-11,878.25,3.269999999999982
2023-08-18,861.86,-16.389999999999986
2023-08-25,810.86,-51.0
2023-09-01,1174.79,363.92999999999995
2023-09-08,1118.97,-55.819999999999936
2023-09-15,1054.44,-64.52999999999997
2023-09-22,1153.01,98.56999999999994
2023-09-29,1154.8,1.7899999999999636
2023-10-06,1103.74,-51.059999999999945
2023-10-13,1106.19,2.4500000000000455
2023-10-20,1089.51,-16.680000000000064
2023-10-27,1075.54,-13.970000000000027
2023-11-03,1086.56,11.019999999999982
2023-11-10,1205.94,119.38000000000011
2023-11-17,1186.29,-19.65000000000009
2023-11-24,1263.11,76.81999999999994
2023-12-01,1461.5,198.3900000000001
2023-12-08,2425.52,964.02
2023-12-15,2616.33,190.80999999999995
2023-12-22,2672.86,56.5300000000002
2023-12-29,2637.28,-35.57999999999993
2024-01-05,2517.49,-119.79000000000042
2024-01-12,2956.82,439.3300000000004
2024-01-19,2880.84,-75.98000000000002
2024-01-26,2754.63,-126.21000000000004
2024-02-02,2767.83,13.199999999999818
2024-02-09,2766.74,-1.0900000000001455
2024-02-16,2846.25,79.51000000000022
2024-02-23,2844.92,-1.3299999999999272
2024-03-01,2763.65,-81.26999999999998
2024-03-08,2411.49,-352.1600000000003
2024-03-15,2332.9,-78.58999999999969
2024-03-22,2219.55,-113.34999999999991
2024-03-29,2386.07,166.51999999999998
2024-04-05,2483.19,97.11999999999989
2024-04-12,2501.47,18.279999999999745
2024-04-19,2508.59,7.120000000000346
2024-04-26,3114.61,606.02
2024-05-03,3927.31,812.6999999999998
2024-05-10,6796.04,2868.73
2024-05-17,8191.14,1395.1000000000004
2024-05-24,9857.75,1666.6099999999997
2024-05-31,9935.71,77.95999999999913
2024-06-07,10615.8,680.0900000000001
2024-06-14,11235.68,619.880000000001
2024-06-21,11132.33,-103.35000000000036
2024-06-28,10500.27,-632.0599999999995
2024-07-05,12348.9,1848.6299999999992
2024-07-12,13174.05,825.1499999999996
2024-07-19,12291.89,-882.1599999999999
2024-07-26,13696.49,1404.6000000000004
2024-08-02,13484.1,-212.38999999999942
2024-08-09,13427.78,-56.31999999999971
2024-08-16,14795.98,1368.199999999999
2024-08-23,13153.34,-1642.6399999999994
2024-08-30,13862.82,709.4799999999996
2024-09-06,13038.95,-823.869999999999
2024-09-13,14733.97,1695.0199999999986
2024-09-20,16200.05,1466.08
2024-09-27,15968.3,-231.75
2024-10-04,15735.2,-233.09999999999854
2024-10-11,15902.17,166.96999999999935
2024-10-18,15590.3,-311.8700000000008
2024-10-25,15554.98,-35.31999999999971
2024-11-01,16184.76,629.7800000000007
2024-11-08,16396.01,211.24999999999818
2024-11-15,17837.21,1441.2000000000007
2024-11-22,16944.86,-892.3499999999985
2024-11-29,17909.11,964.25
2024-12-06,17747.52,-161.59000000000015
2024-12-13,17181.56,-565.9599999999991
2024-12-20,17556.93,375.369999999999
2024-12-27,17469.83,-87.09999999999854
2025-01-03,17908.76,438.92999999999665
2025-01-10,18603.7,694.9400000000023
2025-01-17,19898.4,1294.7000000000007
2025-01-24,20562.46,664.0599999999977
2025-01-31,20152.18,-410.27999999999884
2025-02-07,18405.4,-1746.7799999999988
2025-02-14,19680.23,1274.829999999998
2025-02-21,19489.89,-190.34000000000015
2025-02-28,19708.96,219.0699999999997
2025-03-07,19623.57,-85.38999999999942
2025-03-14,20875.35,1251.7799999999988
2025-03-21,18703.26,-2172.09
2025-03-28,15801.09,-2902.1699999999983
2025-04-04,13994.7,-1806.3899999999994
2025-04-11,11043.91,-2950.790000000001
2025-04-18,9712.67,-1331.2399999999998
2025-04-25,10332.67,620.0
2025-05-02,9124.01,-1208.6599999999999
2025-05-09,10109.58,985.5699999999997
2025-05-16,11926.46,1816.8799999999992
2025-05-23,12200.3,273.84000000000015
2025-05-30,11901.48,-298.8199999999997
2025-06-06,10269.59,-1631.8899999999994
2025-06-13,10826.86,557.2700000000004
2025-06-20,11477.37,650.5100000000002
2025-06-27,11895.28,417.90999999999985
2025-07-04,14706.01,2810.7299999999996
2025-07-11,14048.11,-657.8999999999996
2025-07-18,13931.03,-117.07999999999993
2025-07-25,14309.41,378.3799999999992
2025-08-01,14284.16,-25.25
2025-08-08,14006.05,-278.1100000000006
2025-08-15,14733.96,727.9099999999999
2025-08-22,14674.33,-59.6299999999992
2025-08-29,15503.82,829.4899999999998
2025-09-05,14488.87,-1014.9499999999989
2025-09-12,15074.99,586.119999999999
2025-09-19,15160.61,85.6200000000008
2025-09-26,15661.78,501.1700000000001
2025-10-03,15392.13,-269.65000000000146
2025-10-10,15447.66,55.530000000000655
2025-10-17,15384.71,-62.95000000000073
2025-10-24,15012.05,-372.65999999999985
2025-10-31,15570.23,558.1800000000003
2025-11-07,15852.18,281.9500000000007
2025-11-14,16205.95,353.77000000000044
2025-11-21,16459.98,254.02999999999884
2025-11-28,17227.93,767.9500000000007
2025-12-05,17479.97,252.04000000000087
2025-12-12,17775.8,295.8299999999981
2025-12-19,18044.03,268.22999999999956
2025-12-26,17925.5,-118.52999999999884
2026-01-02,18405.41,479.90999999999985
2026-01-09,19247.28,841.869999999999
2026-01-16,20018.58,771.3000000000029
2026-01-23,21510.09,1491.5099999999984
2026-01-30,22406.97,896.880000000001
2026-02-06,22572.25,165.27999999999884
2026-02-13,23345.04,772.7900000000009
2026-02-20,22280.55,-1064.4900000000016
2026-02-27,22143.13,-137.41999999999825
2026-03-06,20270.54,-1872.5900000000001
2026-03-13,17074.42,-3196.1200000000026
2026-03-20,16559.62,-514.7999999999993
2026-03-27,14997.6,-1562.0199999999986
2026-04-03,14303.78,-693.8199999999997
2026-04-10,15208.68,904.8999999999996
2026-04-17,15278.11,69.43000000000029
2026-04-24,15443.85,165.73999999999978
2026-05-01,15041.19,-402.65999999999985
2026-05-08,15273.34,232.14999999999964
2026-05-15,15060.16,-213.1800000000003
2026-05-22,14515.6,-544.5599999999995
2026-05-29,14421.86,-93.73999999999978
2026-06-05,14238.93,-182.9300000000003
2026-06-12,14589.99,351.0599999999995
2026-06-19,15109.62,519.630000000001
2026-06-26,15614.65,505.02999999999884
2026-07-03,16254.33,639.6800000000003
2026-07-10,17376.12,1121.789999999999
2026-07-17,16964.73,-411.3899999999994
