date,value,change
2022-10-07,19450.0,1866.380000000001
2022-10-14,19485.78,35.779999999998836
2022-10-21,21220.7,1734.920000000002
2022-10-28,20844.12,-376.58000000000175
2022-11-04,22173.23,1329.1100000000006
2022-11-11,23773.38,1600.1500000000015
2022-11-18,23650.48,-122.90000000000146
2022-11-25,25717.31,2066.8300000000017
2022-12-02,26740.13,1022.8199999999997
2022-12-09,26036.87,-703.260000000002
2022-12-16,27383.55,1346.6800000000003
2022-12-23,28149.92,766.369999999999
2022-12-30,28772.65,622.7300000000032
2023-01-06,26666.8,-2105.850000000002
2023-01-13,25389.48,-1277.3199999999997
2023-01-20,27514.87,2125.3899999999994
2023-01-27,26111.27,-1403.5999999999985
2023-02-03,24873.83,-1237.4399999999987
2023-02-10,23924.79,-949.0400000000009
2023-02-17,25473.59,1548.7999999999993
2023-02-24,25633.71,160.11999999999898
2023-03-03,26381.47,747.760000000002
2023-03-10,27495.65,1114.1800000000003
2023-03-17,26409.14,-1086.510000000002
2023-03-24,25507.68,-901.4599999999991
2023-03-31,24408.17,-1099.510000000002
2023-04-07,24763.94,355.77000000000044
2023-04-14,25880.8,1116.8600000000006
2023-04-21,25277.2,-603.5999999999985
2023-04-28,23746.9,-1530.2999999999993
2023-05-05,22501.68,-1245.2200000000012
2023-05-12,24936.24,2434.5600000000013
2023-05-19,22660.92,-2275.3200000000033
2023-05-26,21499.19,-1161.7299999999996
2023-06-02,23330.78,1831.5900000000001
2023-06-09,23180.74,-150.03999999999724
2023-06-16,23132.88,-47.86000000000058
2023-06-23,23729.23,596.3499999999985
2023-06-30,22493.65,-1235.579999999998
2023-07-07,24225.36,1731.7099999999991
2023-07-14,25127.17,901.8099999999977
2023-07-21,25773.72,646.5500000000029
2023-07-28,27343.42,1569.699999999997
2023-08-04,28747.22,1403.800000000003
2023-08-11,30068.16,1320.9399999999987
2023-08-18,30293.73,225.5699999999997
2023-08-25,29501.82,-791.9099999999999
2023-09-01,31841.45,2339.630000000001
2023-09-08,33005.79,1164.3400000000001
2023-09-15,31767.12,-1238.670000000002
2023-09-22,31641.15,-125.96999999999753
2023-09-29,32051.09,409.9399999999987
2023-10-06,32837.74,786.6499999999978
2023-10-13,31486.81,-1350.9299999999967
2023-10-20,29101.28,-2385.5300000000025
2023-10-27,28651.16,-450.119999999999
2023-11-03,28866.89,215.72999999999956
2023-11-10,29206.95,340.0600000000013
2023-11-17,28972.23,-234.72000000000116
2023-11-24,29553.19,580.9599999999991
2023-12-01,30358.15,804.9600000000028
2023-12-08,30761.83,403.6800000000003
2023-12-15,31246.28,484.4499999999971
2023-12-22,30435.46,-810.8199999999997
2023-12-29,29536.02,-899.4399999999987
2024-01-05,29196.57,-339.4500000000007
2024-01-12,30789.66,1593.0900000000001
2024-01-19,31083.77,294.1100000000006
2024-01-26,32238.24,1154.4700000000012
2024-02-02,33866.76,1628.5200000000004
2024-02-09,34804.4,937.6399999999994
2024-02-16,35445.55,641.1500000000015
2024-02-23,35459.99,14.439999999995052
2024-03-01,34355.3,-1104.689999999995
2024-03-08,33587.16,-768.1399999999994
2024-03-15,32415.96,-1171.2000000000044
2024-03-22,34036.45,1620.489999999998
2024-03-29,34069.87,33.42000000000553
2024-04-05,36571.15,2501.279999999999
2024-04-12,38016.28,1445.1299999999974
2024-04-19,36793.69,-1222.5899999999965
2024-04-26,37717.35,923.6599999999962
2024-05-03,39536.32,1818.9700000000012
2024-05-10,40382.67,846.3499999999985
2024-05-17,41455.66,1072.9900000000052
2024-05-24,42319.22,863.5599999999977
2024-05-31,41118.48,-1200.739999999998
2024-06-07,39517.1,-1601.3800000000047
2024-06-14,40331.92,814.8199999999997
2024-06-21,40622.02,290.09999999999854
2024-06-28,39759.37,-862.6499999999942
2024-07-05,40823.45,1064.0799999999945
2024-07-12,41052.19,228.74000000000524
2024-07-19,41448.0,395.8099999999977
2024-07-26,40587.96,-860.0400000000009
2024-08-02,39022.96,-1565.0
2024-08-09,36138.0,-2884.959999999999
2024-08-16,35765.6,-372.40000000000146
2024-08-23,34846.5,-919.0999999999985
2024-08-30,34706.41,-140.0899999999965
2024-09-06,35201.24,494.82999999999447
2024-09-13,33645.59,-1555.6500000000015
2024-09-20,34892.12,1246.530000000006
2024-09-27,34050.22,-841.9000000000015
2024-10-04,31013.43,-3036.790000000001
2024-10-11,31004.41,-9.020000000000437
2024-10-18,30681.18,-323.22999999999956
2024-10-25,30186.82,-494.3600000000006
2024-11-01,30480.39,293.5699999999997
2024-11-08,30903.72,423.33000000000175
2024-11-15,32141.18,1237.4599999999991
2024-11-22,31880.86,-260.3199999999997
2024-11-29,33101.37,1220.510000000002
2024-12-06,34431.56,1330.189999999995
2024-12-13,34517.01,85.45000000000437
2024-12-20,33212.54,-1304.4700000000012
2024-12-27,33843.05,630.510000000002
2025-01-03,34007.2,164.14999999999418
2025-01-10,33575.65,-431.54999999999563
2025-01-17,33371.0,-204.65000000000146
2025-01-24,34233.52,862.5199999999968
2025-01-31,33761.84,-471.6800000000003
2025-02-07,32879.38,-882.4599999999991
2025-02-14,32974.3,94.92000000000553
2025-02-21,32162.41,-811.890000000003
2025-02-28,31925.88,-236.52999999999884
2025-03-07,34550.67,2624.7899999999972
2025-03-14,35805.69,1255.020000000004
2025-03-21,28759.89,-7045.800000000003
2025-03-28,29196.47,436.58000000000175
2025-04-04,28483.98,-712.4900000000016
2025-04-11,28039.54,-444.4399999999987
2025-04-18,28152.17,112.62999999999738
2025-04-25,28570.58,418.4100000000035
2025-05-02,27809.19,-761.390000000003
2025-05-09,28375.78,566.5900000000001
2025-05-16,29413.81,1038.0300000000025
2025-05-23,28706.98,-706.8300000000017
2025-05-30,27626.73,-1080.25
2025-06-06,29029.06,1402.3300000000017
2025-06-13,28403.99,-625.0699999999997
2025-06-20,28063.65,-340.34000000000015
2025-06-27,28637.87,574.2199999999975
2025-07-04,31577.22,2939.350000000002
2025-07-11,31847.52,270.2999999999993
2025-07-18,31947.64,100.11999999999898
2025-07-25,32916.6,968.9599999999991
2025-08-01,33355.52,438.91999999999825
2025-08-08,34074.7,719.1800000000003
2025-08-15,33757.82,-316.8799999999974
2025-08-22,34894.79,1136.9700000000012
2025-08-29,34466.71,-428.08000000000175
2025-09-05,32426.06,-2040.6499999999978
2025-09-12,30963.18,-1462.880000000001
2025-09-19,33736.75,2773.5699999999997
2025-09-26,33823.01,86.26000000000204
2025-10-03,33259.22,-563.7900000000009
2025-10-10,32532.0,-727.2200000000012
2025-10-17,30661.21,-1870.7900000000009
2025-10-24,32320.85,1659.6399999999994
2025-10-31,32282.54,-38.30999999999767
2025-11-07,32363.87,81.32999999999811
2025-11-14,30781.98,-1581.8899999999994
2025-11-21,31588.95,806.9700000000012
2025-11-28,31471.84,-117.11000000000058
2025-12-05,31964.79,492.9500000000007
2025-12-12,33066.58,1101.7900000000009
2025-12-19,33512.55,445.97000000000116
2025-12-26,33613.68,101.12999999999738
2026-01-02,33911.55,297.8700000000026
2026-01-09,36325.29,2413.739999999998
2026-01-16,38532.5,2207.209999999999
2026-01-23,39866.33,1333.8300000000017
2026-01-30,42370.97,2504.6399999999994
2026-02-06,41537.11,-833.8600000000006
2026-02-13,44012.05,2474.9400000000023
2026-02-20,43014.67,-997.3800000000047
2026-02-27,42816.36,-198.30999999999767
2026-03-06,39603.1,-3213.260000000002
2026-03-13,39913.95,310.84999999999854
2026-03-20,39566.98,-346.9699999999939
2026-03-27,38627.29,-939.6900000000023
2026-04-03,39093.8,466.51000000000204
2026-04-10,42421.72,3327.9199999999983
2026-04-17,44138.38,1716.6599999999962
2026-04-24,43934.68,-203.6999999999971
2026-05-01,43625.18,-309.5
2026-05-08,45832.21,2207.029999999999
2026-05-15,44399.7,-1432.510000000002
2026-05-22,41532.7,-2867.0
2026-05-29,41590.52,57.81999999999971
2026-06-05,40632.53,-957.989999999998
2026-06-12,40801.08,168.5500000000029
2026-06-19,42908.61,2107.529999999999
2026-06-26,41387.8,-1520.8099999999977
2026-07-03,41697.89,310.0899999999965
2026-07-10,41336.85,-361.0400000000009
2026-07-17,41110.82,-226.02999999999884
